0.055	0.125
0.690	0.125
2.445	0.124
4.015	0.121
4.663	0.120
5.350	0.117
6.280	0.112
6.786	0.109
7.664	0.101
8.215	0.096
8.808	0.089
9.227	0.084
9.787	0.077
10.450	0.069
11.079	0.063
12.190	0.053
13.244	0.046
14.144	0.041
15.021	0.036
16.012	0.032
16.849	0.030
18.286	0.025
19.308	0.023
19.953	0.022
